0.517434239,0.579603791,2.37E-07,0.537556887,0.56564939,-0.015753791,0.552411318,0.539472938,-0.02530461,0.564364195,0.512697279,-0.033004515,0.578724563,0.493059337,-0.041025907,0.535001755,0.486612201,-0.021223079,0.540704131,0.443364561,-0.032853771,0.542735457,0.414947361,-0.040826157,0.543884516,0.390632153,-0.046344366,0.519634187,0.484754115,-0.019839423,0.518683076,0.440502882,-0.030735781,0.518309772,0.409260333,-0.038124353,0.517944634,0.381423384,-0.043230481,0.50593096,0.493396193,-0.019754633,0.501611412,0.453077137,-0.030404214,0.500858605,0.424786836,-0.036958691,0.501150191,0.398875684,-0.040935729,0.494168848,0.509760678,-0.020775473,0.48652336,0.479973614,-0.030787254,0.48348698,0.458748311,-0.035837051,0.481990933,0.437658757,-0.038707994
0.519623756,0.587736785,2.15E-07,0.538694501,0.569881499,-0.014424341,0.552137136,0.539324701,-0.022656148,0.564762414,0.510835946,-0.029508034,0.579462409,0.489126682,-0.036568306,0.534953952,0.487822235,-0.017506676,0.541047215,0.444278985,-0.027894599,0.543671548,0.415673375,-0.035511892,0.545444965,0.389879346,-0.041194614,0.520072043,0.484955341,-0.017011443,0.518896103,0.440189123,-0.026793811,0.518434227,0.409297526,-0.034032855,0.518062711,0.382179677,-0.039359041,0.506797493,0.493968695,-0.017943589,0.502274871,0.454174966,-0.02774917,0.501714528,0.425154299,-0.03403623,0.502386272,0.399320483,-0.038197853,0.495260835,0.511720419,-0.020046905,0.486994624,0.482428282,-0.029662373,0.483408928,0.459930331,-0.034759734,0.481538862,0.437988281,-0.037893955
0.518882871,0.589348078,2.12E-07,0.537638903,0.569820285,-0.012971331,0.551065028,0.538539827,-0.020856978,0.56411612,0.51034224,-0.027644027,0.578766406,0.488805711,-0.034660701,0.534636557,0.48669377,-0.016241286,0.541457534,0.442349732,-0.026313072,0.544113457,0.413871795,-0.033607449,0.545771658,0.388803989,-0.038914669,0.51990068,0.484279871,-0.016351527,0.519166231,0.437219352,-0.025534617,0.518482447,0.406489968,-0.032345112,0.517774165,0.38035962,-0.037277412,0.506890178,0.493683547,-0.017738389,0.502185464,0.452681273,-0.026787017,0.501343846,0.424217254,-0.032458741,0.501827776,0.399119109,-0.036195867,0.495573044,0.511832118,-0.020200072,0.487056553,0.482178926,-0.029070299,0.483700067,0.460441768,-0.03339202,0.482347041,0.43938446,-0.035928123
0.518853128,0.590172052,1.95E-07,0.538274229,0.570332229,-0.012770628,0.551459312,0.5385831,-0.02032767,0.564116716,0.509809315,-0.026828034,0.578797698,0.488592654,-0.033575691,0.534721553,0.486484557,-0.015627585,0.5410797,0.443535596,-0.025646774,0.543846965,0.415633827,-0.033083167,0.545788288,0.390677929,-0.03855535,0.519994855,0.48337844,-0.015838424,0.519327819,0.436904162,-0.024880014,0.518769503,0.406517029,-0.031558555,0.518296182,0.380570829,-0.036477789,0.507073402,0.492498875,-0.017385267,0.502298534,0.451765656,-0.026391743,0.501697361,0.423491597,-0.031926975,0.502381027,0.398412198,-0.035634719,0.495895237,0.510800719,-0.020042779,0.487325758,0.480971396,-0.028862013,0.48400262,0.459067583,-0.033112712,0.482618511,0.437578678,-0.035702247
0.519132078,0.589559019,1.91E-07,0.538185,0.569809496,-0.012523885,0.551471233,0.538054466,-0.020186257,0.564168096,0.509517193,-0.026853425,0.578882813,0.488252312,-0.033795577,0.534745693,0.486737639,-0.016039092,0.541182518,0.443299651,-0.026164085,0.544011414,0.415329129,-0.033560269,0.545985162,0.390344918,-0.038966902,0.520111561,0.484230995,-0.016424444,0.519391596,0.43735528,-0.025540428,0.518806577,0.406827152,-0.032185175,0.518186927,0.380640447,-0.037111882,0.507310569,0.493536651,-0.018083015,0.50231111,0.452643126,-0.026973303,0.501789927,0.424005985,-0.032380603,0.502564013,0.398546338,-0.036059432,0.496210366,0.511543036,-0.020838253,0.487469137,0.481510729,-0.029447939,0.484099478,0.459136099,-0.033591677,0.482735217,0.437293649,-0.036158387
0.519144237,0.588756323,1.91E-07,0.537861407,0.569699645,-0.012722275,0.551479697,0.538327992,-0.020307086,0.564534664,0.509773791,-0.026855078,0.579010248,0.488439918,-0.033742927,0.535494745,0.487016171,-0.016196029,0.54142499,0.443565756,-0.026346089,0.544171453,0.415526897,-0.033794947,0.546200097,0.390432298,-0.039250642,0.520631075,0.484468281,-0.016538443,0.519576252,0.437738955,-0.025664469,0.518766582,0.407029778,-0.032462664,0.518280387,0.380815178,-0.037552886,0.507602394,0.493550956,-0.018191742,0.502804518,0.452464342,-0.027193006,0.501906514,0.423491657,-0.032846719,0.502485394,0.398042619,-0.036744546,0.496210843,0.511428118,-0.020952249,0.487381101,0.481631666,-0.029794315,0.483707756,0.459643722,-0.034106888,0.482122988,0.438022852,-0.036818914
0.51970464,0.589025617,1.93E-07,0.538123131,0.569463253,-0.01254148,0.551419497,0.538158894,-0.02029003,0.564170003,0.51021558,-0.027104929,0.578671038,0.488876909,-0.034289435,0.53566581,0.487025708,-0.016261891,0.541745543,0.443619967,-0.026644539,0.544618547,0.415502965,-0.034298886,0.546637893,0.3901425,-0.03990202,0.521016359,0.484754235,-0.01686829,0.520176291,0.438041002,-0.02627035,0.519463301,0.407221437,-0.033335544,0.518773854,0.380764544,-0.038587008,0.508024454,0.494175196,-0.0187543,0.502982736,0.453185707,-0.027968002,0.502039075,0.424073219,-0.033776991,0.502421319,0.398453474,-0.03773905,0.496626735,0.512326062,-0.021715082,0.487888068,0.482093513,-0.03063599,0.484164238,0.459878862,-0.034953803,0.482331455,0.438225418,-0.037652019
0.520109832,0.589192986,1.92E-07,0.538646102,0.569494486,-0.012424273,0.55165118,0.537625372,-0.019930866,0.564142823,0.509744942,-0.026517935,0.57845211,0.488179356,-0.03341515,0.53561902,0.486588418,-0.015721915,0.541521311,0.443231225,-0.025892289,0.544327736,0.414962828,-0.033428978,0.546186686,0.389612377,-0.038923685,0.520943344,0.484329224,-0.016249565,0.520149529,0.437918007,-0.02537429,0.519384027,0.407100469,-0.032222416,0.518498361,0.380700231,-0.037293356,0.507989943,0.493757367,-0.018067047,0.503239334,0.452719063,-0.026984585,0.502188563,0.423898518,-0.032556389,0.50235796,0.398422599,-0.036320001,0.496673882,0.51192677,-0.02097588,0.488066643,0.481712013,-0.029660556,0.484138936,0.459602594,-0.033786792,0.481979847,0.438054234,-0.036284458
0.518975854,0.5887326,1.95E-07,0.538077116,0.569822609,-0.012817573,0.551687181,0.537973344,-0.020408327,0.564541698,0.50954628,-0.026955139,0.57880342,0.487423778,-0.033787236,0.53542769,0.486459553,-0.016061833,0.541383743,0.443072528,-0.026215896,0.544072926,0.414930403,-0.033640277,0.545865893,0.389913797,-0.039043017,0.520465374,0.483873278,-0.016328806,0.519622803,0.436729431,-0.025463294,0.51908195,0.406011879,-0.032242306,0.518540502,0.380159974,-0.037222687,0.507374942,0.493097544,-0.017908905,0.502916515,0.451686978,-0.026894815,0.502147555,0.423026323,-0.032562952,0.502657235,0.397826225,-0.036365617,0.496161282,0.510975897,-0.020591585,0.487678617,0.480826586,-0.029405477,0.484022826,0.458783031,-0.033723839,0.482277542,0.437332541,-0.036338717
0.519681692,0.588265598,1.89E-07,0.53859508,0.568451822,-0.012511289,0.551793277,0.537809014,-0.02004523,0.56443882,0.509303033,-0.026592253,0.578974426,0.487912416,-0.033353008,0.535523534,0.48534739,-0.015218521,0.541613698,0.442009509,-0.024869267,0.544132173,0.414344162,-0.032102451,0.545780897,0.389633715,-0.03743409,0.520777166,0.482706755,-0.015439181,0.52007097,0.436386079,-0.024019469,0.519273937,0.40623641,-0.030594666,0.518501997,0.380627871,-0.035539161,0.507878125,0.491936952,-0.016943891,0.503002405,0.451482117,-0.025300313,0.502018511,0.422861665,-0.030677376,0.502387643,0.39780429,-0.034418542,0.49657616,0.510200441,-0.019565579,0.487773627,0.480404168,-0.027839122,0.484166801,0.458283603,-0.031864658,0.482466072,0.43680945,-0.034337252
0.519938052,0.590353787,1.90E-07,0.538132668,0.570335865,-0.012775969,0.551440239,0.538210154,-0.020454479,0.564463198,0.509549797,-0.027145991,0.579116285,0.4875727,-0.034125652,0.535791278,0.486230642,-0.015849233,0.54163301,0.442589074,-0.026026303,0.544185638,0.414726555,-0.033637639,0.545923233,0.389556259,-0.039199356,0.521041334,0.483763814,-0.016272942,0.520348191,0.43720901,-0.025310673,0.519392967,0.406687826,-0.032178588,0.518430233,0.380530655,-0.037286412,0.508019507,0.493313104,-0.018032398,0.503249228,0.452309728,-0.026803631,0.502085745,0.423484206,-0.032291777,0.502203107,0.397886842,-0.036055841,0.496451527,0.512017429,-0.020940164,0.488120645,0.481345087,-0.029542061,0.484389871,0.459049731,-0.033594243,0.482408255,0.437082767,-0.036053546
0.519492805,0.587401152,1.93E-07,0.539060414,0.567354321,-0.012520331,0.55202657,0.536935449,-0.020049103,0.564268947,0.508448005,-0.026638206,0.579093993,0.488170207,-0.033527356,0.535624802,0.485110998,-0.015057852,0.541676581,0.442234844,-0.024687519,0.544203997,0.414397389,-0.031971347,0.545794606,0.38966608,-0.037384618,0.520709515,0.483066678,-0.015328858,0.52020061,0.436418504,-0.02402843,0.519465268,0.405984849,-0.030817118,0.518817127,0.379982471,-0.035937656,0.507743537,0.492532343,-0.016886434,0.503223538,0.451645017,-0.025422122,0.502141714,0.422997743,-0.031025585,0.502506793,0.397705853,-0.034913179,0.496320277,0.510533333,-0.019547811,0.487720698,0.480414301,-0.027906783,0.484094769,0.458252221,-0.032081198,0.482501209,0.436723918,-0.034715973
0.518773913,0.587649465,1.92E-07,0.538302064,0.5676741,-0.012651796,0.551560938,0.536715269,-0.020184103,0.564199269,0.508603036,-0.026676847,0.578842521,0.487639725,-0.033466253,0.535343289,0.485429049,-0.015643962,0.541576982,0.442123443,-0.025415711,0.544224441,0.414464921,-0.032656703,0.545989871,0.389922619,-0.03796152,0.52058953,0.483183473,-0.015831213,0.519999564,0.436630785,-0.024591438,0.519277871,0.406331599,-0.031270131,0.518562973,0.380807787,-0.036242511,0.507699847,0.492763311,-0.017305048,0.503019035,0.451802075,-0.025906626,0.502014041,0.42295298,-0.031460587,0.502330244,0.397737801,-0.0352626,0.496443599,0.511112511,-0.019875359,0.487996042,0.480800718,-0.028362956,0.484250277,0.458625555,-0.032506339,0.482309639,0.437112361,-0.035042875
0.518537998,0.590265393,1.88E-07,0.537989795,0.569903135,-0.01221707,0.551056981,0.537531018,-0.019495662,0.563867211,0.508428693,-0.025768699,0.579056978,0.488071501,-0.032249976,0.535381615,0.486015648,-0.015153059,0.541722,0.441687852,-0.024602015,0.544275641,0.413343817,-0.031599842,0.545742869,0.388405621,-0.036812115,0.520749569,0.483474106,-0.0155304,0.519741833,0.436924994,-0.02413852,0.518993914,0.406548381,-0.030652616,0.518368483,0.380763471,-0.035516012,0.507845461,0.492792606,-0.017153397,0.502980351,0.452165455,-0.025601218,0.502200663,0.423171312,-0.031014157,0.502769709,0.397468448,-0.034754917,0.496456027,0.511193812,-0.019843575,0.487774581,0.481016278,-0.028200431,0.484125942,0.458940566,-0.032239661,0.482497334,0.437381059,-0.034729503
0.519087434,0.59109658,1.85E-07,0.538561881,0.56976831,-0.011377702,0.551590145,0.535949588,-0.018238885,0.564123631,0.50643748,-0.024326077,0.579729319,0.487789035,-0.030675046,0.535526514,0.484923869,-0.013807096,0.541797638,0.441542476,-0.023006966,0.544269264,0.413373291,-0.030008696,0.545644581,0.388755202,-0.035296891,0.520618856,0.482654452,-0.014568774,0.519675076,0.435985148,-0.022948787,0.518912554,0.405897498,-0.029435221,0.518211246,0.380552441,-0.034310557,0.507602751,0.491911769,-0.016534526,0.502664208,0.451095164,-0.024787888,0.501926839,0.422931254,-0.030022647,0.502551079,0.398338675,-0.033646032,0.496133894,0.510421038,-0.019519411,0.487382114,0.480537236,-0.027588863,0.484100908,0.458694845,-0.0314124,0.483031958,0.437556863,-0.033777095
0.520403326,0.590787947,1.83E-07,0.539270878,0.568828762,-0.011260594,0.551968098,0.535486817,-0.01839995,0.564419925,0.507051885,-0.024855344,0.579493344,0.487179101,-0.031664625,0.535388589,0.485497892,-0.014330837,0.541662335,0.44215256,-0.023848148,0.544231772,0.414353102,-0.030941181,0.545883715,0.389818579,-0.036267292,0.520761371,0.484257758,-0.01545406,0.519830406,0.437564731,-0.024195455,0.519138873,0.407258809,-0.030778719,0.518440425,0.381357133,-0.035737209,0.507993758,0.494457603,-0.017798539,0.502963603,0.452787757,-0.026481578,0.502107441,0.424101382,-0.03185321,0.502600551,0.398561448,-0.035565317,0.496803701,0.513283432,-0.021130292,0.487823129,0.48282516,-0.029725777,0.484115839,0.459767818,-0.033860244,0.482463211,0.437040538,-0.036452781
0.520089924,0.589177549,1.93E-07,0.5391922,0.568629742,-0.012123578,0.551895916,0.53660208,-0.019692922,0.564261317,0.508263409,-0.026417401,0.579554141,0.488170236,-0.033448808,0.535249054,0.48544389,-0.015165072,0.541332781,0.442597419,-0.025032658,0.543978453,0.41485244,-0.032376379,0.545689881,0.390246481,-0.037799671,0.52043891,0.483691782,-0.015823822,0.51934737,0.436817884,-0.024705315,0.518672764,0.406700045,-0.031280361,0.517921627,0.380979359,-0.036160551,0.50754112,0.493665606,-0.017753812,0.502643824,0.452402532,-0.026489489,0.501935601,0.424308717,-0.031815954,0.502472878,0.399052858,-0.035424609,0.496358156,0.512304246,-0.020754689,0.487538099,0.482243508,-0.029251572,0.483896852,0.460109204,-0.033275317,0.48222211,0.438277602,-0.035744727
0.519063354,0.590427101,1.91E-07,0.53817904,0.570007741,-0.01234809,0.55135262,0.538028002,-0.019551245,0.564292133,0.508886576,-0.025762875,0.579234064,0.488043904,-0.032166705,0.535177171,0.48599869,-0.014366422,0.541470349,0.442758858,-0.023728529,0.544294894,0.41533941,-0.030856885,0.546233118,0.390689731,-0.036140647,0.520439208,0.483089,-0.014575865,0.519778669,0.436925054,-0.022841526,0.518906713,0.407098383,-0.029139252,0.518120408,0.381380796,-0.033869136,0.507540226,0.492056847,-0.016139401,0.502795339,0.451660991,-0.024287613,0.501998007,0.424017996,-0.029351056,0.502551734,0.399036974,-0.032845609,0.496021688,0.510143161,-0.018844932,0.487558067,0.480549574,-0.026902448,0.483964175,0.458727598,-0.030710684,0.482323617,0.436923742,-0.033054736
0.518903792,0.59072119,1.86E-07,0.538242221,0.570299685,-0.012143655,0.551432014,0.538523853,-0.0192835,0.564270616,0.509022415,-0.025475154,0.579305649,0.488720149,-0.031848282,0.534793615,0.486746877,-0.014363362,0.541520953,0.443571746,-0.023714263,0.544150233,0.415735722,-0.030812874,0.545693517,0.390796512,-0.036132962,0.520127535,0.48387,-0.014677715,0.519739389,0.437678635,-0.023176977,0.518989563,0.40767327,-0.029598121,0.518272817,0.381518811,-0.034418698,0.507383883,0.492749065,-0.016275963,0.502726734,0.452328384,-0.024580177,0.502017856,0.424132615,-0.029671174,0.502653718,0.398680389,-0.033194032,0.496052563,0.510657132,-0.018986998,0.487554401,0.480969459,-0.027111085,0.48421976,0.458879143,-0.030948043,0.482942998,0.437037945,-0.033318788
